date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:26:41	2275/2275	---MCZ	200	added ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2010:26:40%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fregistration%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index7fb9.html	(from https://sezaiakman75.wordpress.com/registration/)
13:26:41	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2027%20Aug%202024%2010:26:41%20GMT	https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//page	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editor.2a438e.delayed	(from https://sezaiakman75.wordpress.com/application/)
13:26:41	2149/2149	---MCZ	200	added ('OK')	application/json	date:Tue,%2027%20Aug%202024%2010:26:41%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fapplication%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index29e0.html	(from https://sezaiakman75.wordpress.com/application/)
13:26:42	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2027%20Aug%202024%2010:26:42%20GMT	https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Fpage&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login73f2.php	(from https://sezaiakman75.wordpress.com/application/)
13:26:43	2270/2270	---MCZ	200	added ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2010:26:43%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fapplication%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index353b.html	(from https://sezaiakman75.wordpress.com/application/)
13:26:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2010:26:43%20GMT	https://wp.me/PfZ8BV-1	/home/igli/Desktop/winterschool/crawl_wp/wp.me/PfZ8BV-1.2c.delayed	(from https://sezaiakman75.wordpress.com/about/)
13:26:44	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//page	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editor.2d438e.delayed	(from https://sezaiakman75.wordpress.com/about/)
13:26:44	2119/2119	---MCZ	200	added ('OK')	application/json	date:Tue,%2027%20Aug%202024%2010:26:44%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fabout%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexedbc.html	(from https://sezaiakman75.wordpress.com/about/)
13:26:44	860/860	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224c9e3add4b62a6e4d0dc8f02d93447d0%22	https://sezaiakman75.wordpress.com/about/feed/	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/about/feed/index.html	(from https://sezaiakman75.wordpress.com/about/)
13:26:44	2240/2240	---MCZ	200	added ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2010:26:44%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fabout%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index4e68.html	(from https://sezaiakman75.wordpress.com/about/)
13:26:44	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2027%20Aug%202024%2010:26:44%20GMT	https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Fpage&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login.2e73f2.delayed	(from https://sezaiakman75.wordpress.com/about/)
13:26:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2010:26:45%20GMT	https://wp.me/PfZ8BV-1j	/home/igli/Desktop/winterschool/crawl_wp/wp.me/PfZ8BV-1j.2f.delayed	(from https://sezaiakman75.wordpress.com/faq/)
13:26:46	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//page	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editor.30438e.delayed	(from https://sezaiakman75.wordpress.com/faq/)
13:26:46	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Fpage&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login.3173f2.delayed	(from https://sezaiakman75.wordpress.com/faq/)
13:26:46	2109/2109	---MCZ	200	added ('OK')	application/json	date:Tue,%2027%20Aug%202024%2010:26:46%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Ffaq%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index10ee.html	(from https://sezaiakman75.wordpress.com/faq/)
13:26:46	2230/2230	---MCZ	200	added ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2010:26:46%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Ffaq%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index2b70.html	(from https://sezaiakman75.wordpress.com/faq/)
13:26:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2010:26:46%20GMT	https://wp.me/PfZ8BV-1i	/home/igli/Desktop/winterschool/crawl_wp/wp.me/PfZ8BV-1i.32.delayed	(from https://sezaiakman75.wordpress.com/code-of-conduct/)
13:26:47	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//page	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editor.33438e.delayed	(from https://sezaiakman75.wordpress.com/code-of-conduct/)
13:26:47	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Fpage&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login.3473f2.delayed	(from https://sezaiakman75.wordpress.com/code-of-conduct/)
13:26:47	2169/2169	---MCZ	200	added ('OK')	application/json	date:Tue,%2027%20Aug%202024%2010:26:47%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fcode-of-conduct%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexba3d.html	(from https://sezaiakman75.wordpress.com/code-of-conduct/)
13:26:47	2290/2290	---MCZ	200	added ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2010:26:47%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fcode-of-conduct%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index99b9.html	(from https://sezaiakman75.wordpress.com/code-of-conduct/)
13:26:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2010:26:47%20GMT	https://wp.me/PfZ8BV-c	/home/igli/Desktop/winterschool/crawl_wp/wp.me/PfZ8BV-c.35.delayed	(from https://sezaiakman75.wordpress.com/resources/)
13:26:49	25964/25964	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2013:42:02%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/qcri-cmyk-e1530695570128.jpg?w=654	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/qcri-cmyk-e1530695570128350d.jpg	(from https://sezaiakman75.wordpress.com/resources/)
13:26:49	2349/2349	---MCZ	200	added ('OK')	application/json	date:Tue,%2027%20Aug%202024%2010:26:49%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fresources%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexc3af.html	(from https://sezaiakman75.wordpress.com/resources/)
13:26:49	2543/2543	---MCZ	200	added ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2010:26:49%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fresources%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexc8db.html	(from https://sezaiakman75.wordpress.com/resources/)
13:26:50	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//page	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editor.38438e.delayed	(from https://sezaiakman75.wordpress.com/resources/)
13:26:50	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Fpage&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login.3973f2.delayed	(from https://sezaiakman75.wordpress.com/resources/)
13:26:50	36017/36017	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2013:42:17%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/copy-of-logitech-g-cloud-vs-razer-edge-5g.webp?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/copy-of-logitech-g-cloud-vs-razer-edge-5g2dff.jpg	(from https://sezaiakman75.wordpress.com/resources/)
13:26:51	371/371	---MCZ	200	added ('OK')	text/plain	date:Tue,%2027%20Aug%202024%2010:26:50%20GMT	https://s2.wp.com/robots.txt		(from https://sezaiakman75.wordpress.com/)
13:26:52	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2010:26:51%20GMT	http://widgets.wp.com/	/home/igli/Desktop/winterschool/crawl_wp/widgets.wp.com/index.html	(from https://sezaiakman75.wordpress.com/2024/08/21/hello-world/)
13:26:52	3472/3472	---MCZ	200	added ('OK')	text/css	etag:W/3472-1723658798347.2976	https://s1.wp.com/wp-content/plugins/gutenberg-core/v19.0.0/build/block-library/common.css?m=1723658785i&cssminify=yes	/home/igli/Desktop/winterschool/crawl_wp/s1.wp.com/wp-content/plugins/gutenberg-core/v19.0.0/build/block-library/common59dd.css	(from https://sezaiakman75.wordpress.com/2024/08/21/hello-world/)
13:26:52	17915/17915	---MCZ	200	added ('OK')	text/css	etag:W/%2266b4e295-45fb%22	https://s0.wp.com/_static/??-eJxtjFEKwjAQRC9k3NYi/RLPkqZLSLPJhuwGr18rYqn6M/CGNwOPYhxnxayQminUfMgCC2qxLr4ZEvMWcyMUqEhWcTaFRb/o7ERO8P+SQsT9+EU/+kTsP4Nka0QN2ZvJVniqx2Yb39OtHy9DP3TXblxWL5xLzg==&cssminify=yes	/home/igli/Desktop/winterschool/crawl_wp/s0.wp.com/_static/index4420.html	(from https://sezaiakman75.wordpress.com/2024/08/21/hello-world/)
13:26:52	838/838	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224a1eee6446110ec1357bce39825f1a9f%22	https://sezaiakman75.wordpress.com/2024/08/21/hello-world/feed/	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/2024/08/21/hello-world/feed/index.html	(from https://sezaiakman75.wordpress.com/2024/08/21/hello-world/)
13:26:52	28048/28048	---MCZ	200	added ('OK')	text/css	etag:W/28102-1720042404054.4817	https://s1.wp.com/wp-content/mu-plugins/jetpack-mu-wpcom-plugin/moon/vendor/automattic/jetpack-mu-wpcom/src/build/verbum-comments/verbum-comments.css?m=1720042392i&cssminify=yes	/home/igli/Desktop/winterschool/crawl_wp/s1.wp.com/wp-content/mu-plugins/jetpack-mu-wpcom-plugin/moon/vendor/automattic/jetpack-mu-wpcom/src/build/verbum-comments/verbum-commentsd698.css	(from https://sezaiakman75.wordpress.com/2024/08/21/hello-world/)
13:26:54	298026/298026	---MCZ	200	added ('OK')	text/css	etag:W/298135-1721244831203.9126	https://widgets.wp.com/verbum-block-editor/block-editor.css?ver=1721244820	/home/igli/Desktop/winterschool/crawl_wp/widgets.wp.com/verbum-block-editor/block-editor421c.css	(from https://sezaiakman75.wordpress.com/2024/08/21/hello-world/)
13:26:54	31633/31633	---MCZ	200	added ('OK')	text/css	etag:W/%2265f46b4f-7b91%22	https://s2.wp.com/_static/??-eJyNjcEKwjAQRH/IuA1aehI/ReImJKmb3eAmFP9eW3oRL16GeTC8gaUaFG6BG5RuKvWYWWEOrTp87AxFZA3fKShocs/gnfevrWaOR1Q9wP+mW2YEFcyODEkU/YIfW0uhfH7TGSLJ3dE6uJaLneww2mkYT/MbUOlJHA==&cssminify=yes	/home/igli/Desktop/winterschool/crawl_wp/s2.wp.com/_static/indexc467.html	(from https://sezaiakman75.wordpress.com/2024/08/21/hello-world/)
13:26:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2010:26:54%20GMT	https://wp.me/pfZ8BV-2	/home/igli/Desktop/winterschool/crawl_wp/wp.me/pfZ8BV-2.3d.delayed	(from https://sezaiakman75.wordpress.com/2024/08/21/hello-world/)
13:26:55	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2027%20Aug%202024%2010:26:55%20GMT	https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//single	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editor8eae.php	(from https://sezaiakman75.wordpress.com/2024/08/21/hello-world/)
13:26:56	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2027%20Aug%202024%2010:26:56%20GMT	https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Fsingle&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login1ba0.php	(from https://sezaiakman75.wordpress.com/2024/08/21/hello-world/)
13:26:57	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2027%20Aug%202024%2010:26:57%20GMT	https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//archive	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editorcd1f.php	(from https://sezaiakman75.wordpress.com/author/sezaiakman75/)
13:26:57	2180/2180	---MCZ	200	added ('OK')	application/json	date:Tue,%2027%20Aug%202024%2010:26:57%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2F2024%2F08%2F21%2Fhello-world%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexc06e.html	(from https://sezaiakman75.wordpress.com/2024/08/21/hello-world/)
13:26:57	2295/2295	---MCZ	200	added ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2010:26:57%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2F2024%2F08%2F21%2Fhello-world%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index4310.html	(from https://sezaiakman75.wordpress.com/2024/08/21/hello-world/)
13:26:58	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2027%20Aug%202024%2010:26:58%20GMT	https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Farchive&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login25a7.php	(from https://sezaiakman75.wordpress.com/author/sezaiakman75/)
13:26:59	1513/1513	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22143ba767c8fc93880444f5ef7d75bde2%22	https://sezaiakman75.wordpress.com/author/sezaiakman75/feed/	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/author/sezaiakman75/feed/index.html	(from https://sezaiakman75.wordpress.com/author/sezaiakman75/)
13:26:59	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2027%20Aug%202024%2010:26:59%20GMT	https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//archive	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editor.42cd1f.delayed	(from https://sezaiakman75.wordpress.com/category/uncategorized/)
13:27:00	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2027%20Aug%202024%2010:27:00%20GMT	https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Farchive&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login25a7.php	(from https://sezaiakman75.wordpress.com/category/uncategorized/)
13:27:01	1520/1520	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2222677e7c836067e904161f55bd791818%22	https://sezaiakman75.wordpress.com/category/uncategorized/feed/	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/category/uncategorized/feed/index.html	(from https://sezaiakman75.wordpress.com/category/uncategorized/)
13:27:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2010:27:01%20GMT	https://wp.me/PfZ8BV-6	/home/igli/Desktop/winterschool/crawl_wp/wp.me/PfZ8BV-6.44.delayed	(from https://sezaiakman75.wordpress.com/program/)
13:27:03	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//page	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editor.46438e.delayed	(from https://sezaiakman75.wordpress.com/program/)
13:27:03	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Fpage&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login.4773f2.delayed	(from https://sezaiakman75.wordpress.com/program/)
13:27:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2010:27:03%20GMT	https://wp.me/PfZ8BV-7	/home/igli/Desktop/winterschool/crawl_wp/wp.me/PfZ8BV-7	(from https://sezaiakman75.wordpress.com/venue/)
13:27:04	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//page	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editor.49438e.delayed	(from https://sezaiakman75.wordpress.com/venue/)
13:27:04	2499/2499	---MCZ	200	added ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2010:27:04%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fprogram%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index0a7d.html	(from https://sezaiakman75.wordpress.com/program/)
13:27:04	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Fpage&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login.4a73f2.delayed	(from https://sezaiakman75.wordpress.com/venue/)
13:27:04	2305/2305	---MCZ	200	added ('OK')	application/json	date:Tue,%2027%20Aug%202024%2010:27:03%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fprogram%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexa148.html	(from https://sezaiakman75.wordpress.com/program/)
13:27:04	211953/211953	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202024%2010:38:35%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/schedule.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/schedule2dff.png	(from https://sezaiakman75.wordpress.com/program/)
13:27:05	2240/2240	---MCZ	200	added ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2010:27:04%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fvenue%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index4c10.html	(from https://sezaiakman75.wordpress.com/venue/)
13:27:05	2119/2119	---MCZ	200	added ('OK')	application/json	date:Tue,%2027%20Aug%202024%2010:27:04%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fvenue%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index82a3.html	(from https://sezaiakman75.wordpress.com/venue/)
13:27:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2010:27:05%20GMT	https://wp.me/PfZ8BV-2v	/home/igli/Desktop/winterschool/crawl_wp/wp.me/PfZ8BV-2v.4b.delayed	(from https://sezaiakman75.wordpress.com/sponsors/)
13:27:06	5548/5548	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202024%2015:28:14%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/gdm-2.png?w=714	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/gdm-2795d.png	(from https://sezaiakman75.wordpress.com/sponsors/)
13:27:08	2504/2504	---MCZ	200	added ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2010:27:07%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fsponsors%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index6ced.html	(from https://sezaiakman75.wordpress.com/sponsors/)
13:27:08	25964/25964	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2015:28:34%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/qcri-cmyk-e1530695570128-1.jpg?w=654	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/qcri-cmyk-e1530695570128-1350d.jpg	(from https://sezaiakman75.wordpress.com/sponsors/)
13:27:08	2310/2310	---MCZ	200	added ('OK')	application/json	date:Tue,%2027%20Aug%202024%2010:27:07%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fsponsors%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexc5eb.html	(from https://sezaiakman75.wordpress.com/sponsors/)
13:27:09	28216/28216	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202024%2015:28:46%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/bitdefender_masterbrand_logo_positive-2.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/bitdefender_masterbrand_logo_positive-22dff.png	(from https://sezaiakman75.wordpress.com/sponsors/)
13:27:10	32354/32354	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202024%2015:28:59%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/google-1.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/google-12dff.png	(from https://sezaiakman75.wordpress.com/sponsors/)
13:27:10	6706/6706	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202024%2015:25:49%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/polyai-logo-slate-rgb-900px-w-72ppi-1.png?w=900	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/polyai-logo-slate-rgb-900px-w-72ppi-10456.png	(from https://sezaiakman75.wordpress.com/sponsors/)
13:27:12	35967/35967	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202024%2015:26:08%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/smartcat-1.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/smartcat-12dff.png	(from https://sezaiakman75.wordpress.com/sponsors/)
13:27:12	830/830	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202024%2015:26:20%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/media-2.png?w=575	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/media-23d7b.png	(from https://sezaiakman75.wordpress.com/sponsors/)
13:27:14	49099/49099	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202024%2015:26:32%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/jane-1.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/jane-12dff.png	(from https://sezaiakman75.wordpress.com/sponsors/)
