date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:34:57	2169/2169	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:34:57%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fcode-of-conduct%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexba3d.html	(from https://sezaiakman75.wordpress.com/code-of-conduct/)
14:34:57	2290/2290	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:34:57%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fcode-of-conduct%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index99b9.html	(from https://sezaiakman75.wordpress.com/code-of-conduct/)
14:34:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2011:34:57%20GMT	https://wp.me/PfZ8BV-c	/home/igli/Desktop/winterschool/crawl_wp/wp.me/PfZ8BV-c.33.delayed	(from https://sezaiakman75.wordpress.com/resources/)
14:34:58	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//page	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editor.36438e.delayed	(from https://sezaiakman75.wordpress.com/resources/)
14:34:58	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Fpage&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login.3773f2.delayed	(from https://sezaiakman75.wordpress.com/resources/)
14:34:58	36017/36017	U-----	200	untouched ('')	image/jpeg	date:Mon,%2026%20Aug%202024%2013:42:17%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/copy-of-logitech-g-cloud-vs-razer-edge-5g.webp?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/copy-of-logitech-g-cloud-vs-razer-edge-5g2dff.jpg	(from https://sezaiakman75.wordpress.com/resources/)
14:34:58	2349/2349	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:34:58%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fresources%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexc3af.html	(from https://sezaiakman75.wordpress.com/resources/)
14:34:58	2543/2543	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:34:58%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fresources%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexc8db.html	(from https://sezaiakman75.wordpress.com/resources/)
14:34:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2011:34:58%20GMT	https://wp.me/PfZ8BV-6	/home/igli/Desktop/winterschool/crawl_wp/wp.me/PfZ8BV-6.38.delayed	(from https://sezaiakman75.wordpress.com/program/)
14:34:59	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//page	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editor.3a438e.delayed	(from https://sezaiakman75.wordpress.com/program/)
14:34:59	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Fpage&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login.3b73f2.delayed	(from https://sezaiakman75.wordpress.com/program/)
14:34:59	2499/2499	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:34:59%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fprogram%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index0a7d.html	(from https://sezaiakman75.wordpress.com/program/)
14:34:59	2305/2305	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:34:59%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fprogram%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexa148.html	(from https://sezaiakman75.wordpress.com/program/)
14:34:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2011:34:59%20GMT	https://wp.me/PfZ8BV-7	/home/igli/Desktop/winterschool/crawl_wp/wp.me/PfZ8BV-7.3c.delayed	(from https://sezaiakman75.wordpress.com/venue/)
14:35:00	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//page	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editor.3d438e.delayed	(from https://sezaiakman75.wordpress.com/venue/)
14:35:00	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Fpage&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login.3e73f2.delayed	(from https://sezaiakman75.wordpress.com/venue/)
14:35:00	2119/2119	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:35:00%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fvenue%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index82a3.html	(from https://sezaiakman75.wordpress.com/venue/)
14:35:00	2240/2240	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:35:00%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fvenue%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index4c10.html	(from https://sezaiakman75.wordpress.com/venue/)
14:35:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2011:35:00%20GMT	https://wp.me/PfZ8BV-2v	/home/igli/Desktop/winterschool/crawl_wp/wp.me/PfZ8BV-2v.3f.delayed	(from https://sezaiakman75.wordpress.com/sponsors/)
14:35:01	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/twentytwentyfour//page	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-admin/site-editor.51438e.delayed	(from https://sezaiakman75.wordpress.com/sponsors/)
14:35:01	0/-1	---M--	302	error ('')			https://sezaiakman75.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Ftwentytwentyfour%2F%2Fpage&reauth=1	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-login.5273f2.delayed	(from https://sezaiakman75.wordpress.com/sponsors/)
14:35:01	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2011:35:01%20GMT	http://wordpress.com/robots.txt		(from https://sezaiakman75.wordpress.com/gold-sponsor-qcri/)
14:35:02	2310/2310	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:35:01%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fsponsors%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexc5eb.html	(from https://sezaiakman75.wordpress.com/sponsors/)
14:35:02	2504/2504	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:35:01%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fsponsors%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index6ced.html	(from https://sezaiakman75.wordpress.com/sponsors/)
14:35:03	371/371	U--MCZ	200	updated ('OK')	text/plain	date:Tue,%2027%20Aug%202024%2011:35:02%20GMT	https://s0.wp.com/robots.txt		(from https://sezaiakman75.wordpress.com/gold-sponsor-qcri/)
14:35:04	26/26	U-----	200	untouched ('OK')	text/plain	etag:%22542a0341-1a%22	https://public-api.wordpress.com/robots.txt		(from https://sezaiakman75.wordpress.com/gold-sponsor-qcri/)
14:35:05	7742/7742	U--MCZ	200	updated ('OK')	text/css	etag:W/9569-1723130515270.083	https://s1.wp.com/wp-content/blog-plugins/marketing-bar/css/marketing-bar.css?m=1723130507i&cssminify=yes	/home/igli/Desktop/winterschool/crawl_wp/s1.wp.com/wp-content/blog-plugins/marketing-bar/css/marketing-bar04ef.css	(from https://sezaiakman75.wordpress.com/)
14:35:05	16369/16369	U--MCZ	200	updated ('OK')	text/css	etag:W/16384-1723658797721.6006	https://s2.wp.com/wp-content/plugins/gutenberg-core/v19.0.0/build/block-library/blocks/navigation/style.css?m=1723658785i&cssminify=yes	/home/igli/Desktop/winterschool/crawl_wp/s2.wp.com/wp-content/plugins/gutenberg-core/v19.0.0/build/block-library/blocks/navigation/style59dd.css	(from https://sezaiakman75.wordpress.com/)
14:35:47	6211/6211	U-----	200	untouched ('')	image/png	etag:%2266278e2d-1843%22	https://s2.wp.com/i/webclip.png	/home/igli/Desktop/winterschool/crawl_wp/s2.wp.com/i/webclip.png	(from https://sezaiakman75.wordpress.com/)
14:35:49	311/311	U-----	200	untouched ('OK')	text/css	etag:W/471-1695422112848.4968	https://s2.wp.com/wp-content/themes/h4/global.css?m=1420737423i&cssminify=yes	/home/igli/Desktop/winterschool/crawl_wp/s2.wp.com/wp-content/themes/h4/globalf753.css	(from https://sezaiakman75.wordpress.com/)
14:35:49	15406/15406	U-----	200	untouched ('')	image/x-icon	etag:W/%226620cb7b-3c2e%22	https://s1.wp.com/i/favicon.ico	/home/igli/Desktop/winterschool/crawl_wp/s1.wp.com/i/favicon.ico	(from https://sezaiakman75.wordpress.com/)
14:35:50	885/885	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:35:04%20GMT	https://sezaiakman75.wordpress.com/xmlrpc.php?rsd	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/xmlrpc0db0.php	(from https://sezaiakman75.wordpress.com/)
14:36:33	1015/1015	U-----	200	untouched ('')	text/xml	etag:W/%226466d62e-3f7%22	https://s1.wp.com/opensearch.xml	/home/igli/Desktop/winterschool/crawl_wp/s1.wp.com/opensearch.xml	(from https://sezaiakman75.wordpress.com/)
14:36:34	27160/27160	U-----	200	untouched ('')	application/javascript	etag:W/%22667d75d6-6a18%22	https://s1.wp.com/wp-includes/js/dist/vendor/wp-polyfill-importmap.min.js?m=1719498190i&ver=1.8.2	/home/igli/Desktop/winterschool/crawl_wp/s1.wp.com/wp-includes/js/dist/vendor/wp-polyfill-importmap.min4859.js	(from https://sezaiakman75.wordpress.com/)
14:36:34	3336/3336	U-----	200	untouched ('')	application/javascript	etag:W/%2266bcf22e-d08%22	https://s1.wp.com/wp-content/plugins/gutenberg-core/v19.0.0/build/interactivity/navigation.min.js?ver=19.0.0	/home/igli/Desktop/winterschool/crawl_wp/s1.wp.com/wp-content/plugins/gutenberg-core/v19.0.0/build/interactivity/navigation.min7d74.js	(from https://sezaiakman75.wordpress.com/)
14:36:43	1369/1369	---MCZ	200	added ('OK')	application/xml	date:Tue,%2027%20Aug%202024%2011:35:48%20GMT	https://sezaiakman75.wordpress.com/osd.xml	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/osd.xml	(from https://sezaiakman75.wordpress.com/)
14:37:05	13079/13079	U-----	200	untouched ('')	application/javascript	etag:W/%226683f552-3317%22	https://0.gravatar.com/js/hovercards/hovercards.min.js?ver=202435b46853b388ab997de6bfa04c1e397b91783aa2d3e125eb7f62b2f41b95dd5e57	/home/igli/Desktop/winterschool/crawl_wp/0.gravatar.com/js/hovercards/hovercards.min76c4.js	(from https://sezaiakman75.wordpress.com/)
14:37:07	15758/15758	U--MCZ	200	updated ('OK')	text/css	etag:W/18608-1724334956737.622	https://s0.wp.com/wp-content/mu-plugins/actionbar/actionbar.css?v=20240822	/home/igli/Desktop/winterschool/crawl_wp/s0.wp.com/wp-content/mu-plugins/actionbar/actionbar61e6.css	(from https://sezaiakman75.wordpress.com/)
14:37:08	8426/8426	---MCZ	200	added ('OK')	application/javascript	etag:W/15307-1700657606032.2393	https://s0.wp.com/wp-content/mu-plugins/actionbar/actionbar.js?v=20231122	/home/igli/Desktop/winterschool/crawl_wp/s0.wp.com/wp-content/mu-plugins/actionbar/actionbar4dc1.js	(from https://sezaiakman75.wordpress.com/)
14:37:18	35579/35579	U-----	200	untouched ('')	application/javascript	etag:W/%2266bcf22e-8afb%22	https://s0.wp.com/wp-content/plugins/gutenberg-core/v19.0.0/build/interactivity/index.min.js?ver=19.0.0	/home/igli/Desktop/winterschool/crawl_wp/s0.wp.com/wp-content/plugins/gutenberg-core/v19.0.0/build/interactivity/index.min7d74.js	(from https://sezaiakman75.wordpress.com/)
14:37:19	12788/12788	U--MCZ	200	updated ('OK')	application/javascript	etag:W/12827-1705538370238.4058	http://stats.wp.com/w.js?67	/home/igli/Desktop/winterschool/crawl_wp/stats.wp.com/w735b.js	(from https://sezaiakman75.wordpress.com/)
14:37:23	544957/544957	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/skyline-doha-qatar-edited.webp	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/skyline-doha-qatar-edited.jpg	(from https://sezaiakman75.wordpress.com/)
14:37:25	6694/6694	U--MCZ	200	updated ('OK')	text/css	etag:W/6708-1723658799100.8137	https://s2.wp.com/wp-content/plugins/gutenberg-core/v19.0.0/build/block-library/blocks/image/style.css?m=1723658785i&cssminify=yes	/home/igli/Desktop/winterschool/crawl_wp/s2.wp.com/wp-content/plugins/gutenberg-core/v19.0.0/build/block-library/blocks/image/style59dd.css	(from https://sezaiakman75.wordpress.com/gold-sponsor-qcri/)
14:37:27	2376/2376	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:37:26%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fgold-sponsor-qcri%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexf6a7.html	(from https://sezaiakman75.wordpress.com/gold-sponsor-qcri/)
14:37:28	2570/2570	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:37:27%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fgold-sponsor-qcri%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index03bb.html	(from https://sezaiakman75.wordpress.com/gold-sponsor-qcri/)
14:37:37	655/655	---MCZ	200	added ('OK')	application/javascript	etag:W/1125-1684465005221.1526	https://s2.wp.com/wp-content/mu-plugins/gravatar-hovercards/wpgroho.js?m=1610363240i	/home/igli/Desktop/winterschool/crawl_wp/s2.wp.com/wp-content/mu-plugins/gravatar-hovercards/wpgrohoe8bd.js	(from https://sezaiakman75.wordpress.com/)
14:37:39	2233/2233	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:37:37%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fgold-google-deepmind%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexad0a.html	(from https://sezaiakman75.wordpress.com/gold-google-deepmind/)
14:37:41	2354/2354	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:37:40%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fgold-google-deepmind%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index6417.html	(from https://sezaiakman75.wordpress.com/gold-google-deepmind/)
14:37:42	43/43	U-----	200	untouched ('')	image/gif	date:Tue,%2027%20Aug%202024%2010:26:21%20GMT	https://pixel.wp.com/b.gif?v=noscript	/home/igli/Desktop/winterschool/crawl_wp/pixel.wp.com/b0b80.gif	(from https://sezaiakman75.wordpress.com/)
14:37:42	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Aug%202024%2011:37:42%20GMT	http://wordpress.com/	/home/igli/Desktop/winterschool/crawl_wp/wordpress.com/index.html	(from https://sezaiakman75.wordpress.com/gold-sponsor-qcri/)
14:37:43	9703/9703	---MCZ	200	added ('OK')	application/javascript	etag:W/21769-1684465004961.1526	https://s1.wp.com/wp-content/mu-plugins/comment-likes/js/comment-likes.js?m=1637585230i	/home/igli/Desktop/winterschool/crawl_wp/s1.wp.com/wp-content/mu-plugins/comment-likes/js/comment-likes9835.js	(from https://sezaiakman75.wordpress.com/gold-google-deepmind/)
14:37:44	2154/2154	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:37:43%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fregistration%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index744a.html	(from https://sezaiakman75.wordpress.com/registration/)
14:37:45	2275/2275	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:37:44%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fregistration%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index7fb9.html	(from https://sezaiakman75.wordpress.com/registration/)
14:37:46	2149/2149	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:37:45%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fapplication%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index29e0.html	(from https://sezaiakman75.wordpress.com/application/)
14:37:47	2270/2270	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:37:46%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fapplication%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index353b.html	(from https://sezaiakman75.wordpress.com/application/)
14:37:48	6217/6217	U--MCZ	200	updated ('OK')	application/javascript	etag:W/%22666afffe-1849%22	https://sezaiakman75.wordpress.com/wp-content/js/bilmur.min.js?i=12&m=202435	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/js/bilmur.mina2a5.js	(from https://sezaiakman75.wordpress.com/application/)
14:37:51	2119/2119	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:37:49%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fabout%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexedbc.html	(from https://sezaiakman75.wordpress.com/about/)
14:37:53	2240/2240	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:37:51%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fabout%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index4e68.html	(from https://sezaiakman75.wordpress.com/about/)
14:37:55	2109/2109	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:37:53%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Ffaq%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index10ee.html	(from https://sezaiakman75.wordpress.com/faq/)
14:37:57	2230/2230	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:37:55%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Ffaq%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index2b70.html	(from https://sezaiakman75.wordpress.com/faq/)
14:37:58	27404/27404	U-----	200	untouched ('')	image/jpeg	date:Mon,%2026%20Aug%202024%2015:28:34%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/qcri-cmyk-e1530695570128-1.jpg	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/qcri-cmyk-e1530695570128-1.jpg	(from https://sezaiakman75.wordpress.com/gold-sponsor-qcri/)
14:37:59	425/425	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2027%20Aug%202024%2011:37:09%20GMT	https://sezaiakman75.wordpress.com/wp-content/plugins/ie-sitemode/custom-jumplist.php	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/plugins/ie-sitemode/custom-jumplist.php	(from https://sezaiakman75.wordpress.com/)
14:38:00	2169/2169	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:37:58%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fcode-of-conduct%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexba3d.html	(from https://sezaiakman75.wordpress.com/code-of-conduct/)
14:38:02	2305/2305	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:38:01%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fprogram%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexa148.html	(from https://sezaiakman75.wordpress.com/program/)
14:38:04	2499/2499	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:38:02%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fprogram%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index0a7d.html	(from https://sezaiakman75.wordpress.com/program/)
14:38:27	25964/25964	U-----	200	untouched ('')	image/jpeg	date:Mon,%2026%20Aug%202024%2013:42:02%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/qcri-cmyk-e1530695570128.jpg?w=654	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/qcri-cmyk-e1530695570128350d.jpg	(from https://sezaiakman75.wordpress.com/resources/)
14:38:29	2119/2119	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:38:28%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fvenue%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index82a3.html	(from https://sezaiakman75.wordpress.com/venue/)
14:38:30	2240/2240	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:38:29%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fvenue%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index4c10.html	(from https://sezaiakman75.wordpress.com/venue/)
14:38:32	2310/2310	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2027%20Aug%202024%2011:38:31%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fsponsors%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/indexc5eb.html	(from https://sezaiakman75.wordpress.com/sponsors/)
14:38:32	36017/36017	U-----	200	untouched ('')	image/jpeg	date:Mon,%2026%20Aug%202024%2013:42:17%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/copy-of-logitech-g-cloud-vs-razer-edge-5g.webp?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/copy-of-logitech-g-cloud-vs-razer-edge-5g2dff.jpg	(from https://sezaiakman75.wordpress.com/resources/)
14:38:33	211953/211953	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2010:38:35%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/schedule.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/schedule2dff.png	(from https://sezaiakman75.wordpress.com/program/)
14:38:34	2504/2504	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2027%20Aug%202024%2011:38:32%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fsezaiakman75.wordpress.com%2Fsponsors%2F&for=wpcom-auto-discovery	/home/igli/Desktop/winterschool/crawl_wp/public-api.wordpress.com/oembed/index6ced.html	(from https://sezaiakman75.wordpress.com/sponsors/)
14:38:54	860/860	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%220bf573a44105dde8f6414ded886796a5%22	https://sezaiakman75.wordpress.com/about/feed/	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/about/feed/index.html	(from https://sezaiakman75.wordpress.com/about/)
